TARGET,PACKET,STF1_SCID,STF1_FIFO,CCSDS_PKT_VER,CCSDS_PKT_TYP,CCSDS_SEC_FLG,CCSDS_APID,CCSDS_SEQ_FLAGS,CCSDS_SEQ_COUNT,CCSDS_LENGTH,CCSDS_SECONDS,CCSDS_SUBSECS,CMD_COUNT,CMD_ERROR_COUNT,TEMP_0,TEMP_1,MAG_0,MAG_1,MAG_2,GYRO_0,GYRO_1,GYRO_2,GYRO_TEMP,
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,10645,39,1598962,41299,0,0,151,157,66.92308044433594,459.23077392578125,-16.153846740722656,-9.059065818786621,8.571428298950195,-1.459134578704834,16.56529426574707
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,10648,39,1598992,41215,0,0,150,155,-344.6153869628906,300.76922607421875,100.0,-8.866758346557617,17.22527313232422,-1.5659339427947998,16.406471252441406
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,10652,39,1599032,41177,0,0,148,153,-296.923095703125,337.69232177734375,18.461538314819336,-9.031593322753906,17.163461685180664,-1.4835164546966553,16.159412384033203
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,10655,39,1599062,41265,0,64,146,152,-61.5383415222168,430.0,182.3076934814453,-8.997252464294434,17.190933227539062,-1.5659339427947998,15.991765022277832
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,10657,39,1599082,41162,0,0,145,151,-106.92308044433594,416.923095703125,190.0,-9.203296661376953,17.101648330688477,-1.5109889507293701,15.888823509216309
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,10659,39,1599102,41053,4,0,144,149,-137.6923065185547,407.69232177734375,177.6923065185547,-8.990384101867676,17.176252365112305,-1.4697725772857666,15.777058601379395
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,10669,39,1599202,41299,0,32,138,143,-191.53822326660156,373.8461608886719,46.153846740722656,-9.175824165344238,17.122251510620117,-1.5796712636947632,1008714.6875
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,10676,39,1599272,41156,0,0,135,139,-208.4654541015625,331.5384826660156,163.84616088867188,-9.189559936523438,17.11538314819336,1.5136826011636674e-41,9.477455713629065e-38
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,10686,39,1599372,41049,0,0,127,133,-280.0,244.61538696289062,-6.153846263885498,-8.839284896850586,17.25274658203125,-1.5453295707702637,14.018235206604004
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,10689,39,1599402,41134,0,0,125,131,32.30769348144531,343.8461608886719,243.84616088867188,-9.16895580291748,17.156593322753906,-1.5178570747375488,13.824117660522461
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,10744,39,1599952,41264,0,0,88,93,-15.384615898132324,-256.923095703125,-132.3076934814453,-8.80494499206543,17.321428298950195,-1.5247251987457275,10.032940864562988
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,10746,39,1599972,41049,0,2,87,92,56.92307662963867,-244.61538696289062,-140.76922607421875,-9.045329093933105,17.177196502685547,-1.5315942764282227,2534.550537109375
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,10760,39,1600112,41364,0,0,77,82,307.69232177734375,-994449620992.0,75.38461303710938,-9.004120826721191,17.22527313232422,-1.4835164546966553,8.93588638305664
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,10755,39,1600222,41246,0,0,69,74,124.61538696289062,-342.3077087402344,2.307692289352417,-6.971153736114502,17.891483306884766,-1.2568681240081787,8.185882568359375
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,10773,39,1600242,41186,0,0,68,73,121.03846740722656,-348.46160888671875,10.0009765625,-5.652472496032715,22.118131637573242,-1.140109896659851,8.041764259338379
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,10789,39,1600402,41298,0,0,58,63,30.83160972595215,-370.76922607421875,210.0,-3.935439348220825,18.434064865112305,-1.2637362480163574,7.147646903991699
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,10799,39,1600502,41008,0,8,54,59,-158.4615478515625,-370.0,169.23077392578125,-2.9010987281799316,18.434064865112305,-1.2637362480163574,6.744705677032471
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,11833,39,1600602,41180,1,0,51,56,-216.1538543701172,-336.923095703125,-30.76923179626465,-3.9285712242126465,18.42032814025879,-1.2225273847579956,6.444705963134766
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,10810,39,1666148,41243,0,0,562,56,261.5384521484375,-276.1538391113281,224.61538696289062,-3.7843403816223145,18.434057235717773,-1.2637362480163574,6.441764831542969
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,2,10844,39,1600952,41050,0,64,48,55,-367.69232177734375,-122.15384674072266,-74.61538696289062,-3.798076868057251,18.413461685180664,-1.318681240081787,6.368235111236572
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,10847,39,1600982,8531,0,0,49,55,313.8461608886719,-36.98557662963867,323.0925598144531,-3.7087910175323486,18.44780158996582,-1.236263632774353,6.394705772399902
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,10850,32807,1601012,41232,0,0,49,56,-244.61538696289062,-68.46154022216797,-223.07691955566406,-3.8324174880981445,18.372251510620117,-1.318803310394287,6.45941162109375
