TARGET,PACKET,STF1_SCID,STF1_FIFO,CCSDS_PKT_VER,CCSDS_PKT_TYP,CCSDS_SEC_FLG,CCSDS_APID,CCSDS_SEQ_FLAGS,CCSDS_SEQ_COUNT,CCSDS_LENGTH,CCSDS_SECONDS,CCSDS_SUBSECS,CMD_COUNT,CMD_ERROR_COUNT,TEMP_0,TEMP_1,MAG_0,MAG_1,MAG_2,GYRO_0,GYRO_1,GYRO_2,GYRO_TEMP,
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,7419,39,1730543,40414,0,0,127,131,44.615386962890625,164.61538696289062,334.6153869628906,-12.692307472229004,20.906593322753906,2.1565933227539062,14.26235294342041
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,7419,39,1730543,40414,0,0,127,131,44.615386962890625,164.61538696289062,334.6153869628906,-12.692307472229004,20.906593322753906,2.1565933227539062,14.26235294342041
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,7419,39,1730543,40414,0,0,127,131,44.615386962890625,164.61538696289062,334.6153869628906,-12.692307472229004,20.906593322753906,2.1565933227539062,14.26235294342041
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,7419,39,1730543,40414,0,0,127,131,44.615386962890625,164.61538696289062,334.6153869628906,-12.692307472229004,20.906593322753906,2.1565933227539062,14.26235294342041
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,7421,39,1730563,40328,0,0,128,132,203.84616088867188,180.7692413330078,-78.46154022216797,-12.685439109802246,20.906593322753906,2.13598895072937,14.318235397338867
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,7421,39,1730563,40328,0,0,128,132,203.84616088867188,180.7692413330078,-78.46154022216797,-12.685439109802246,20.906593322753906,2.13598895072937,14.318235397338867
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,7423,39,1730583,40453,0,0,128,133,-262.3077087402344,100.0,-60.0,-12.699174880981445,20.879119873046875,2.142857074737549,14.374117851257324
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,7423,39,1730583,40453,0,0,128,133,-262.3077087402344,100.0,-60.0,-12.699174880981445,20.879119873046875,2.142857074737549,14.374117851257324
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,7424,39,1730593,40533,0,0,128,133,-284.6153869628906,83.0769271850586,181.53846740722656,-12.706043243408203,20.906593322753906,2.1222527027130127,14.400588035583496
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,7426,39,1730613,40533,0,0,129,133,170.0,135.38461303710938,256.923095703125,-12.678570747375488,20.89285659790039,2.1222527027130127,14.447647094726562
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,7426,39,1730613,40533,0,0,129,133,170.0,135.38461303710938,256.923095703125,-12.678570747375488,20.89285659790039,2.1222527027130127,14.447647094726562
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,7428,39,1730633,40533,0,0,129,134,96.15384674072266,120.76923370361328,-144.61538696289062,-12.712911605834961,20.89972496032715,2.142857074737549,14.506470680236816
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,7428,39,1730633,40533,0,0,129,134,96.15384674072266,120.76923370361328,-144.61538696289062,-12.712911605834961,20.89972496032715,2.142857074737549,14.506470680236816
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,7429,39,1730643,40595,0,0,130,134,-153.07691955566406,79.23077392578125,-130.0,-12.719779968261719,20.91345977783203,2.1291208267211914,14.55647087097168
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,7431,39,1730663,40414,0,0,130,135,-173.84616088867188,53.07692337036133,273.0769348144531,-12.712911605834961,20.879119873046875,2.13598895072937,14.627058982849121
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,7431,39,1730663,40414,0,0,130,135,-173.84616088867188,53.07692337036133,273.0769348144531,-12.712911605834961,20.879119873046875,2.13598895072937,14.627058982849121
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,7432,39,1730673,40328,0,0,131,135,64.61538696289062,77.69230651855469,303.0769348144531,-12.72664737701416,20.879119873046875,2.1222527027130127,14.653529167175293
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,7441,39,1730763,40453,0,0,133,138,73.84615325927734,42.30769348144531,-116.92308044433594,-12.754119873046875,20.86538314819336,2.1222527027130127,14.944705963134766
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,7441,39,1730763,40453,0,0,133,138,73.84615325927734,42.30769348144531,-116.92308044433594,-12.754119873046875,20.86538314819336,2.1222527027130127,14.944705963134766
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,7441,39,1730763,40453,0,0,133,138,73.84615325927734,42.30769348144531,-116.92308044433594,-12.754119873046875,20.86538314819336,2.1222527027130127,14.944705963134766
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,7441,39,1730763,40453,0,0,133,138,73.84615325927734,42.30769348144531,-116.92308044433594,-12.754119873046875,20.86538314819336,2.1222527027130127,14.944705963134766
STF1_TLM,SEN_HK_TLM_T,53,65,0,0,1,120,3,7441,39,1730763,40453,0,0,133,138,73.84615325927734,42.30769348144531,-116.92308044433594,-12.754119873046875,20.86538314819336,2.1222527027130127,14.944705963134766
