STF1_SCID,STF1_FIFO,CCSDS_PKT_VER,CCSDS_PKT_TYP,CCSDS_SEC_FLG,CCSDS_APID,CCSDS_SEQ_FLAGS,CCSDS_SEQ_COUNT,CCSDS_LENGTH,CCSDS_SECONDS,CCSDS_SUBSECS,CMD_COUNT,CMD_ERROR_COUNT,TEMP_0,TEMP_1,MAG_0,MAG_1,MAG_2,GYRO_0,GYRO_1,GYRO_2,GYRO_TEMP,
35, 41, 000, 0, 1, 0078, 11, 006023, 000039, 0003846500, 040702, 0000, 0000, -000002, 000005,    -455.38,      43.08,     312.31,     -12.12,      13.08,       2.73,       0.75, 
35, 41, 000, 0, 1, 0078, 11, 006025, 000039, 2151330168, 040507, 0000, 0000, -000001, 000005,    -182.31,     111.54,    -339.23,     -12.44,      13.00,       2.82,       1.61, 
35, 41, 000, 0, 1, 0078, 11, 006026, 000039, 0003846530, 040588, 0000, 0000, -000001, 000006,    -306.15,      93.08,     470.77,     -12.20,      13.06,       2.84,       1.64, 
35, 41, 000, 0, 1, 0078, 11, 006027, 000039, 0003846540, 040637, 0000, 0000, 000000, 000006,     473.85,     227.69,      41.00,     -12.09,      13.09,       2.76,       1.69, 
35, 41, 000, 0, 1, 0078, 11, 006028, 000039, 0003846550, 040588, 0000, 0000, 000008, 000006,    -386.92,     110.00,    -240.77,     -12.25,      13.04,       2.72,       1.73, 
35, 41, 000, 0, 1, 0078, 11, 006029, 000039, 0003846560, 040507, 0000, 0000, 000004, 000007,     -86.15,     153.01,     540.00,     -12.46,      13.02,       2.75,       1.75, 
35, 41, 000, 0, 1, 0078, 11, 006030, 000039, 0003846570, 040395, 0000, 0000, 000001, 000007,     396.15,     252.31,    -153.85,     -12.33,      13.04,       2.83,       1.80, 
35, 41, 000, 0, 1, 0078, 11, 006031, 000039, 0003846580, 040659, 0000, 0000, 000001, 000008,    -515.38,     116.15,     -65.38,     -12.10,      13.03,       2.82,       1.83, 
35, 41, 000, 0, 1, 0078, 11, 006032, 000039, 0003846590, 040500, 0000, 0000, 000001, 000008,     133.85,     219.23,     520.77,     -12.18,      13.04,       2.74,       1.88, 
35, 41, 000, 0, 1, 0078, 11, 006033, 000039, 0008040904, 040588, 0000, 0000, 000000, 000008,     223.08,     324.77,    -294.62,     -24.86,      13.00,       2.69,       1.91, 
35, 49, 000, 0, 1, 0078, 11, 006054, 000039, 0003814042, 040609, 0000, 0000, 000009, 000000,    -241.54,    -355.38,     440.00,     -12.35, 55663480832.00,       0.00,       0.00, 
35, 41, 000, 0, 1, 0078, 11, 006055, 000039, 0540717732, 038450, 0000, 0000, 000010, 000016,     344.62,     461.54,     -13.31,     -12.40,      12.96,       2.80,       2.69, 
35, 41, 000, 0, 1, 0078, 11, 006056, 000039, 0003846830, 040638, 0000, 0000, 000010, 000017,    -415.38,     350.00,    -136.15,     -12.19,      12.97,       2.84,       2.72, 
35, 41, 000, 0, 1, 0078, 11, 006057, 001063, 0003846840, 040588, 0000, 0000, 000011, 000017,     -40.00,     404.62,     461.54,     -12.10,      13.01,       2.75,       2.76, 
35, 41, 000, 0, 1, 0078, 11, 006058, 000039, 0003863234, 040395, 0000, 0000, 000010, 000017,     233.08,     466.92,  -40960.00,     -12.29,      12.97,       2.69,  183539.34, 
35, 41, 000, 0, 1, 0078, 11, 006060, 000039, 0003846870, 040557, 0000, 0000, 000012, 000018,     127.69,     453.08,     399.23,     -12.25,      12.97,       2.85,       2.87, 
35, 41, 000, 0, 1, 0078, 11, 006061, 000039, 0003846880, 040501, 0008, 0000, 000012, 000018,      72.31,     459.23,    -240.77,     -12.07,      12.99,       2.79,       5.81, 
35, 41, 000, 0, 1, 0078, 11, 006062, 000039, 0003846890, 040507, 0000, 0000, 000013, 000019,    -436.92,     384.62,     193.08,     -12.23,      12.97,       2.66,       2.95, 
35, 41, 000, 0, 1, 0078, 11, 006084, 000039, 0003847110, 040588, 0000, 0000, 000021, 000027,    -281.54,     488.46,      -3.85,     -12.36,    3303.74,       2.69,       3.76, 
35, 41, 000, 0, 1, 0078, 11, 006085, 000039, 0003847120, 040507, 0000, 0000, 000021, 000028,     -47.69,     522.79,     272.31,     -12.38,      12.90,       2.82,       3.78, 
35, 01, 000, 0, 1, 0078, 11, 006086, 000039, 0003847130, 040076, 0000, 0000, 000022, 000028,      46.15,     538.46,     -47.69,     -12.12,      12.97,       2.82,       3.83, 
35, 41, 000, 0, 1, 0078, 11, 006087, 000039, 0003847140, 040507, 0000, 0000, 000022, 005148,    -277.69,     490.77,     -81.54,     -12.07,      12.47,       2.76,       3.87, 
35, 41, 000, 0, 1, 0078, 11, 006088, 000039, 0003847150, 040507, 0000, 0000, 000023, 000029,      27.69,    8627.69,     220.00,     -12.27,      12.92,       2.66,       3.92, 
35, 51, 000, 0, 1, 0078, 11, 006090, 016423, 0003847170, 040609, 0000, 0000, 000023, 000029,    -245.38,     499.23,     144.62,     -12.22,      12.91,       2.89,       3.99, 
35, 41, 000, 0, 1, 0078, 11, 006101, 000047, 0003847280, 040507, 0000, 0002, 000028, 000034, -799524716544.00,     493.85,   14769.23,     -12.37,      12.91,       2.71,       4.44, 
35, 41, 000, 0, 1, 0078, 11, 006103, 000039, 0003847300, 040507, 0000, 0000, 000029, 000035,     -25.38,     514.62,      18.46,     -12.20,      12.93,       2.86,       4.52, 
35, 41, 000, 0, 1, 0078, 11, 006104, 000039, 0003847310, 040395, 0000, 0000, 000029, 000035,    -169.23,     492.31,     -81.54,      -0.00,      12.92,       2.74,       4.55, 
35, 41, 000, 0, 1, 0078, 11, 004980, 000039, 0003847590, 040507, 0000, 0000, 000041, 000048,    -165.38,     376.92,     -28.45,     -12.73,      12.80,       2.76,       5.77, 
35, 41, 000, 0, 1, 0078, 11, 006164, 000039, 0003847910, 040526, 0000, 0000, 000053, 000060,      66.15,     219.23,     240.77,     -12.73,      12.76,       2.74,       6.96, 
35, 41, 000, 0, 1, 0078, 11, 006148, 000160, 0003847913, 055119, 0169, 0010, 000000, 000000, -30793758477223834338115715072.00, -1006633024.00, -110646.35,       0.00,       0.00,      -0.00,       0.00, 
35, 41, 000, 0, 1, 0078, 11, 006166, 000039, 0003847930, 040498, 0000, 0128, 000054, 000060,    -225.38,     164.62,     154.62,     -13.10,      12.73,       2.75,       7.03, 
35, 41, 000, 0, 1, 0078, 11, 006169, 000039, 0001750808, 040644, 0000, 0000, -032713, 000061,    -230.92,     163.85,     229.23,     -12.88,      12.26,       2.69,       7.12, 
35, 41, 000, 0, 1, 0078, 11, 006170, 000039, 0003847970, 040395, 0000, 0000, 000568, 000062,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00, 
35, 41, 000, 0, 1, 0078, 11, 006172, 000007, 0001750838, 040644, 0000, 0000, 000000, 000000,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00, 
35, 41, 000, 0, 1, 0078, 11, 006173, 000039, 0003848000, 040643, 0000, 0000, 000057, 000063,     139.23,     198.46,      -3.08,     -12.77,       0.00,       2.69,       7.26, 
35, 41, 000, 0, 1, 0078, 11, 006176, 000039, 0003848030, 040752, 0000, 0000, 000058, 000063,      80.77,     176.92,     -63.08,     -12.87,      12.75,       2.82,       7.34, 
35, 41, 000, 0, 1, 0078, 11, 006180, 000039, 0003848070, 040507, 0000, 0000, 000059, 000065,    -195.38,     103.08,     190.00,     -13.03,      12.71,       2.76,       7.45, 
35, 41, 000, 0, 1, 0078, 11, 006181, 000039, 0003848064, 040500, 0000, 0000, 000059, 000065,      10.24,     165.38,     136.92,     -13.04,      12.74,       2.68,       7.48, 
35, 41, 000, 0, 1, 0078, 11, 006184, 000039, 0003848110, 040526, 0000, 0000, 000060, 000066,     163.85,     161.54,      50.00,     -13.94,      12.54,       2.72,       7.57, 
35, 41, 000, 0, 1, 0078, 11, 006205, 000039, 0003848320, 040394, 0000, 0000, 000064, 000070,    -155.38,     -25.38, 8166794.00,     -17.56,      11.52,       2.49,       7.98, 
35, 41, 000, 0, 1, 0078, 11, 006206, 000039, 0003848331, 040646, 0000, 0000, 000065, 000071,     134.62,      87.69,     180.77,     -25.84,      15.46,       2.51,       8.02, 
35, 41, 000, 0, 1, 0078, 11, 006212, 000039, 0003848390, 040394, 0000, 0000, 000065, 000071,     166.16,      70.78,      60.77,     -18.13, 48613363712.00,      10.49,       8.07, 
35, 41, 000, 0, 1, 0078, 11, 006214, 000039, 0003848410, 040526, 0000, 0000, 000065, 000071,       7.69,      -1.54,     222.31,     -17.93,      10.44,       2.55,       8.10, 
35, 41, 000, 0, 1, 0078, 11, 006215, 000039, 0003848420, 040507, 0000, 0000, 000065, 000071,     141.54,      49.23,      11.54,     -18.08,      11.36,       2.49,       8.02, 
35, 41, 000, 0, 1, 0078, 11, 006217, 000039, 0003848440, 040644, 0000, 0000, 000065, 000072,      73.08,      10.77,     207.69,     -18.17,      11.26,       2.60,       8.35, 
35, 41, 000, 0, 1, 0078, 11, 006219, 000295, 0003848588, 040394, 0000, 0000, 000066, 000071,    -104.62,     -73.08,      94.62,     -18.00,      15.37,       0.00,       8.09, 
35, 41, 000, 0, 1, 0078, 11, 006233, 000039, 0003848600, 057074, 0000, 0000, 000321, 000071,     -16.15,     -97.63,      73.60,     -18.75,      11.13,       5.18,       8.02, 
35, 41, 000, 0, 1, 0078, 11, 006238, 000039, 0003848650, 040588, 0000, 0000, 000064, 000070,      70.00,     -83.85,      43.08,     -18.81,      11.11,       2.53,       7.93, 
35, 41, 000, 0, 1, 0078, 01, 006239, 000039, 0003815892, 040507, 0000, 0000, 000320, 000070,       0.00,     -99.23,     116.15,     -18.70,      11.13,       2.63,       7.92, 
35, 41, 000, 0, 1, 0078, 11, 006755, 008231, 0003848700, 040610, 0000, 0000, 000063, 000069,      93.85,     -83.08,      77.69,     -18.80,      11.12,       2.51,       7.85, 
35, 41, 000, 0, 1, 0078, 11, 007271, 000039, 0003914356, 040507, 0000, 0064, 000061, 000066,      60.00,    -123.08,     130.00,     -18.89,      11.11,       2.55,       7.52, 
35, 41, 000, 0, 1, 0078, 11, 006256, 000039, 0003848830, 036299, 0000, 0000, 000056, 000066,     137.69,     -83.85,      77.69,     -18.72,      11.15,       2.63,       7.52, 
35, 41, 000, 0, 1, 0078, 11, 006264, 000047, 0003848902, 040709, 0000, 0000, 000058, 000063,     147.69,     -80.00,     171.60,     -18.60,      11.27,       2.51,       7.26, 
35, 41, 000, 0, 1, 0078, 11, 006268, 004135, 0003848950, 040395, 0000, 0000, 000057, 000062,      53.08,    -113.85,     -45.38,     -18.64,      11.25,       2.64,       7.10, 
35, 41, 000, 0, 1, 0078, 11, 006271, 000039, 0003848980, 040501, 0000, 0000, 000055, 000061,      -4.62,    -137.95,     -49.23,     -18.81,      11.12,       2.50,       6.99, 
35, 41, 000, 0, 1, 0078, 11, 006272, 000039, 0003848990, 040507, 0000, 0000, 000055, 000060,      19.23,    -132.31,     234.62,     -18.89,      11.08,       2.55,       6.95, 
35, 43, 000, 0, 1, 0078, 11, 006273, 000039, 0003849000, 040609, 0000, 0000, 000183, 000056,     236.15,     -22.31,      43.08,     -18.78,      11.18,       2.62,       6.92, 
35, 41, 000, 0, 1, 0078, 11, 006274, 000039, 0003849010, 040591, 0000, 0000, 000054, 000060,     -66.15,    -164.62,     -16.92,     -18.56,      11.28,       2.63,       3.44, 
35, 41, 000, 0, 1, 0078, 11, 006275, 000039, 0003849020, 040394, 0000, 0000, 000054, 000059,      70.77,     -96.92,     265.38,     -18.51,      11.27,       2.55,       6.84, 
35, 41, 000, 0, 1, 0078, 11, 006278, 000039, 0003849050, 040644, 0000, 0000, 000053, 000058,     137.69,     -56.15,     273.85,     -18.87,      11.08,       2.57,       6.72, 
35, 41, 000, 0, 1, 0078, 11, 006279, 000039, 0003849060, 040395, 0000, 0000, 000053, 000058,     179.23,     -28.46,     -87.69,     -18.70, 206512297030283427840.00,       2.89,       6.67, 
35, c1, 000, 0, 1, 0078, 11, 006280, 000039, 0003849070, 040526, 0000, 0000, 000052, 000058,    -157.69,    -176.15,     108.46,     -18.54,      11.26,       2.60,       6.63, 
35, 41, 000, 0, 1, 0078, 11, 006281, 000039, 0003849080, 040588, 0000, 0000, 000052, 000057, 13611323.00,      -0.00, -11284649575190626304.00,      -0.00, 3891824754163712.00,      -0.00, 67236832031873313679278604288.00, 
35, 41, 000, 0, 1, 0078, 11, 006282, 000039, 0003816338, 040395, 0000, 0000, 000051, 000057,     111.54,     -48.46,    -133.08,     -18.78,      11.17,       2.48,       6.56, 
35, 41, 000, 0, 1, 0078, 11, 006283, 000039, 0003849100, 040395, 0000, 0000, 000051, 000056,    -149.23,    -170.77, 3362983364320508772352.00,     -18.88,      11.09,       2.58,       6.51, 
35, 41, 000, 0, 1, 0078, 11, 006285, 000007, 0003849120, 038560, 0000, 0000, 000000, 000000,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00, 
35, 41, 000, 0, 1, 0078, 11, 006288, 000039, 0003849150, 040395, 0000, 0000, 000049, 000054,     -76.92,    -110.77,    -137.69,     -18.81,      11.15,       2.51,       6.29, 
35, 10, 000, 0, 1, 0078, 11, 006451, 000039, 0003195420, 040394, 0000, 0000, 000193, 000199,      80.00,     424.62,      67.69,     -18.89,       3.92,       2.34,      20.74, 
35, 10, 000, 0, 1, 0078, 11, 006452, 000039, 0003195430, 040394, 0000, 0000, 000193, 000198,    -373.08,     170.77,     103.85,     -20.05,       3.21,       2.84,      20.67, 
35, 10, 000, 0, 1, 0078, 11, 006453, 000039, 0003195440, 040588, 0000, 0000, 000192, 000197,      43.08,     433.08,      50.77,     -19.81,       3.37,       3.55,      20.62, 
35, 10, 000, 0, 1, 0078, 11, 006454, 000039, 0003195450, 040644, 0000, 0000, 000191, 000196,    -353.08,     226.15,     129.23,     -18.26,       4.26,       3.96,      20.54, 
35, 10, 000, 0, 1, 0078, 11, 006455, 000039, 0003195460, 040507, 0000, 0000, 000191, 000196,      97.69,     423.85,      29.23,     -16.28,       5.09,       3.85,      20.46, 
35, 10, 000, 0, 1, 0078, 11, 006456, 000039, 0003195470, 040507, 0000, 0000, 000190, 000195,    -306.15,     300.77,     147.69,     -15.17,       5.46,       3.30,      20.39, 
35, 10, 000, 0, 1, 0078, 11, 006457, 000039, 0003195480, 040644, 0000, 0000, 000189, 000194,      96.92,     433.08,       8.46,     -15.69,       5.31,       2.64,      20.33, 
35, 10, 000, 0, 1, 0078, 11, 006458, 000039, 0003195490, 040644, 0000, 0000, 000189, 000194,    -326.15,     278.46,     162.31,     -17.49,       4.62,       2.27,      20.26, 
35, 10, 000, 0, 1, 0078, 11, 006459, 000039, 0003195500, 040643, 0000, 0000, 000188, 000193,      -5.38,     441.54,     -11.54,     -19.31,       3.67,       2.42,      20.18, 
35, 10, 000, 0, 1, 0078, 11, 006460, 000039, 0003195510, 040507, 0000, 0000, 000187, 000192,    -344.62,     246.15,     178.46,     -20.14,       3.19,       3.03,      20.10, 
35, 10, 000, 0, 1, 0078, 11, 006461, 000039, 0003195520, 040507, 0000, 0000, 000186, 000192,     -36.92,     446.92,     -19.23,     -19.48,       3.59,       3.67,      20.02, 
35, 10, 000, 0, 1, 0078, 11, 006462, 000039, 0003195530, 040501, 0000, 0000, 000186, 000191,    -304.62,     313.85,     190.77,     -17.71,       4.53,       3.98,      19.95, 
35, 10, 000, 0, 1, 0078, 11, 006463, 000039, 0003195540, 040394, 0000, 0000, 000185, 000190,      23.85,     449.23,     -24.62,     -15.88,       5.29,       3.76,      19.88, 
35, 10, 000, 0, 1, 0078, 11, 006464, 000039, 0003195550, 040743, 0000, 0000, 000184, 000189,    -251.54,     367.69,     197.69,     -15.11,       5.49,       3.17,      19.81, 
35, 10, 000, 0, 1, 0078, 11, 006465, 000039, 0003195560, 040644, 0000, 0000, 000183, 000189,      -9.23,     453.08,     -35.38,     -15.96,       5.25,       2.51,      19.75, 
35, 10, 000, 0, 1, 0078, 11, 006466, 000039, 0003195570, 040394, 0000, 0000, 000183, 000188,    -277.69,     351.54,     194.62,     -17.87,       4.46,       2.26,      19.66, 
35, 10, 000, 0, 1, 0078, 11, 006467, 000039, 0003195580, 040394, 0000, 0000, 000182, 000187,    -119.23,     444.62,     -40.00,     -19.55,       3.59,       2.54,      19.59, 
35, 10, 000, 0, 1, 0078, 11, 006468, 000039, 0003195590, 040394, 0000, 0000, 000181, 000186,    -303.08,     333.85,     198.46,     -20.08,       3.28,       3.16,      19.52, 
35, 10, 000, 0, 1, 0078, 11, 006469, 000039, 0003195600, 040588, 0000, 0000, 000181, 000186,    -133.85,     446.15,     -32.31,     -19.20,       3.83,       3.76,      19.44, 
35, 10, 000, 0, 1, 0078, 11, 006470, 000039, 0003195610, 040644, 0000, 0000, 000180, 000185,    -236.15,     393.08,     196.92,     -17.29,       4.76,       3.94,      19.37, 
35, 10, 000, 0, 1, 0078, 11, 006471, 000039, 0003195620, 040394, 0000, 0000, 000179, 000184,     -70.77,     466.15,     -32.31,     -15.56,       5.39,       3.67,      19.29, 
35, 10, 000, 0, 1, 0078, 11, 006472, 000039, 0003195630, 040500, 0000, 0000, 000178, 000183,    -180.77,     434.62,     190.00,     -15.12,       5.55,       3.04,      19.21, 
35, 10, 000, 0, 1, 0078, 11, 006473, 000039, 0003195640, 040610, 0000, 0000, 000178, 000183,    -101.54,     465.38,     -30.77,     -16.21,       5.19,       2.43,      19.14, 
35, 10, 000, 0, 1, 0078, 11, 006474, 000039, 0003195650, 040610, 0000, 0000, 000177, 000182,    -233.85,     415.38,     180.77,     -18.12,       4.38,       2.28,      19.06, 
35, 10, 000, 0, 1, 0078, 11, 006475, 000039, 0003195660, 040507, 0000, 0000, 000176, 000181,    -200.77,     440.77,     -16.92,     -19.68,       3.52,       2.62,      18.99, 
35, 10, 000, 0, 1, 0078, 11, 006476, 000039, 0003195670, 040507, 0000, 0000, 000175, 000180,    -265.38,     402.31,     178.46,     -20.01,       3.30,       3.26,      18.92, 
35, 10, 000, 0, 1, 0078, 11, 006477, 000039, 0003195680, 040501, 0000, 0000, 000175, 000180,    -197.69,     453.08,      -0.77,     -18.93,       3.96,       3.81,      18.83, 
35, 10, 000, 0, 1, 0078, 11, 006478, 000039, 0003195690, 040394, 0000, 0000, 000174, 000179,    -190.77,     452.31,     166.15,     -17.02,       4.88,       3.96,      18.75, 
35, 10, 000, 0, 1, 0078, 11, 006479, 000039, 0003195700, 040644, 0000, 0000, 000173, 000178,    -131.54,     480.77,      10.00,     -15.39,       5.42,       3.61,      18.67, 
35, 10, 000, 0, 1, 0078, 11, 006480, 000039, 0003195710, 040644, 0000, 0000, 000172, 000178,    -143.08,     480.00,     147.69,     -15.09,       5.56,       2.97,      18.59, 
35, 10, 000, 0, 1, 0078, 11, 006481, 000039, 0003195720, 040644, 0000, 0000, 000172, 000177,    -157.69,     479.23,      18.46,     -16.30,       5.17,       2.42,      18.52, 
35, 10, 000, 0, 1, 0078, 11, 006482, 000039, 0003195730, 040394, 0000, 0000, 000171, 000176,    -216.15,     458.46,     128.46,     -18.27,       4.32,       2.29,      18.44, 
35, 10, 000, 0, 1, 0078, 11, 006483, 000039, 0003195740, 040526, 0000, 0000, 000170, 000175,    -243.85,     447.69,      26.92,     -19.73,       3.51,       2.66,      18.35, 
35, 10, 000, 0, 1, 0078, 11, 006484, 000039, 0003195750, 040610, 0000, 0000, 000169, 000174,    -256.92,     440.00,     123.08,     -19.96,       3.38,       3.30,      18.27, 
35, 10, 000, 0, 1, 0078, 11, 006485, 000039, 0003195760, 040610, 0000, 0000, 000168, 000174,    -223.85,     466.92,      46.15,     -18.82,       4.08,       3.85,      18.19, 
35, 10, 000, 0, 1, 0078, 11, 006486, 000039, 0003195770, 040524, 0000, 0000, 000168, 000173,    -182.31,     482.31,     114.62,     -16.85,       4.98,       3.93,      18.12, 
35, 10, 000, 0, 1, 0078, 11, 006487, 000039, 0003195780, 040588, 0000, 0000, 000167, 000172,    -136.92,     503.08,      60.77,     -15.27,       5.54,       3.56,      18.02, 
35, 10, 000, 0, 1, 0078, 11, 006488, 000039, 0003195790, 040394, 0000, 0000, 000166, 000171,    -146.92,     493.85,      95.38,     -15.05,       5.60,       2.93,      17.94, 
35, 10, 000, 0, 1, 0078, 11, 006489, 000039, 0003195800, 040660, 0000, 0000, 000165, 000170,    -163.08,     492.31,      70.77,     -16.35,       5.19,       2.40,      17.89, 
35, 10, 000, 0, 1, 0078, 11, 006490, 000039, 0003195810, 040394, 0000, 0000, 000164, 000169,    -241.54,     464.62,      82.31,     -18.26,       4.33,       2.29,      17.80, 
35, 10, 000, 0, 1, 0078, 11, 006491, 000039, 0003195820, 040809, 0000, 0000, 000163, 000168,    -233.08,     467.69,      83.08,     -19.71,       3.54,       2.69,      17.71, 
35, 10, 000, 0, 1, 0078, 11, 006492, 000039, 0003195830, 040610, 0000, 0000, 000163, 000168,    -289.23,     435.38,      72.31,     -19.87,       3.43,       3.32,      17.64, 
