STF1_SCID,STF1_FIFO,CCSDS_PKT_VER,CCSDS_PKT_TYP,CCSDS_SEC_FLG,CCSDS_APID,CCSDS_SEQ_FLAGS,CCSDS_SEQ_COUNT,CCSDS_LENGTH,CCSDS_SECONDS,CCSDS_SUBSECS,CMD_COUNT,CMD_ERROR_COUNT,TEMP_0,TEMP_1,MAG_0,MAG_1,MAG_2,GYRO_0,GYRO_1,GYRO_2,GYRO_TEMP,
35, 10, 000, 0, 1, 0078, 11, 011462, 000039, 0003573210, 040644, 0000, 0000, 000098, 000103,      85.38,     -80.00,    -121.54,     -13.09,      14.86,       2.83,      11.27, 
35, 10, 000, 0, 1, 0078, 11, 011463, 000039, 0003573220, 040644, 0000, 0000, 000098, 000103,    -244.62,    -130.77,      66.15,     -13.16,      14.86,       2.81,      11.30, 
35, 10, 000, 0, 1, 0078, 11, 011464, 000039, 0003573230, 040394, 0000, 0000, 000098, 000104,      59.23,     -86.15,     308.46,     -13.17,      14.84,       2.82,      11.37, 
35, 10, 000, 0, 1, 0078, 11, 011465, 000039, 0003573240, 040589, 0000, 0000, 000099, 000104,     240.77,     -56.92,     -13.85,     -13.16,      14.86,       2.83,      11.40, 
35, 10, 000, 0, 1, 0078, 11, 011466, 000039, 0003573250, 040507, 0000, 0000, 000099, 000105,    -162.31,    -115.38,     -97.69,     -13.10,      14.86,       2.84,      11.45, 
35, 10, 000, 0, 1, 0078, 11, 011467, 000039, 0003573260, 040526, 0000, 0000, 000100, 000105,    -149.23,    -116.92,     282.31,     -13.17,      14.84,       2.82,      11.51, 
35, 10, 000, 0, 1, 0078, 11, 011468, 000039, 0003573270, 040647, 0000, 0000, 000100, 000106,     260.77,     -55.38,     172.31,     -13.17,      14.87,       2.84,      11.56, 
35, 10, 000, 0, 1, 0078, 11, 011469, 000039, 0003573280, 040526, 0000, 0000, 000101, 000106,      35.38,     -82.31,    -161.54,     -13.14,      14.86,       2.84,      11.60, 
35, 10, 000, 0, 1, 0078, 11, 011470, 000039, 0003573290, 040526, 0000, 0000, 000101, 000107,    -260.77,    -125.38,     113.85,     -13.12,      14.90,       2.84,      11.63, 
35, 10, 000, 0, 1, 0078, 11, 011471, 000039, 0003573300, 040610, 0000, 0000, 000102, 000107,     120.77,     -73.85,     316.92,     -13.20,      14.87,       2.82,      11.68, 
35, 10, 000, 0, 1, 0078, 11, 011472, 000039, 0003573310, 040610, 0000, 0000, 000102, 000108,     231.54,     -52.31,     -69.23,     -13.17,      14.84,       2.84,      11.73, 
35, 10, 000, 0, 1, 0078, 11, 011473, 000039, 0003573320, 040394, 0000, 0000, 000103, 000108,    -223.85,    -116.15,     -76.92,     -13.13,      14.84,       2.82,      11.78, 
35, 10, 000, 0, 1, 0078, 11, 011474, 000039, 0003573330, 040507, 0000, 0000, 000103, 000109,    -107.69,    -100.00,     327.69,     -13.15,      14.87,       2.80,      11.83, 
35, 10, 000, 0, 1, 0078, 11, 011475, 000039, 0003573340, 040644, 0000, 0000, 000103, 000109,     302.31,     -33.08,     128.46,     -13.18,      14.84,       2.82,      11.88, 
35, 10, 000, 0, 1, 0078, 11, 011476, 000039, 0003573350, 040610, 0000, 0000, 000104, 000109,     -24.62,     -80.00,    -188.46,     -13.23,      14.83,       2.82,      11.92, 
35, 10, 000, 0, 1, 0078, 11, 011477, 000039, 0003573360, 040395, 0000, 0000, 000104, 000110,    -284.62,    -116.15,     174.62,     -13.14,      14.84,       2.84,      11.98, 
35, 10, 000, 0, 1, 0078, 11, 011478, 000039, 0003573370, 040588, 0000, 0000, 000105, 000110,     180.00,     -49.23,     320.77,     -13.16,      14.84,       2.84,      12.03, 
35, 10, 000, 0, 1, 0078, 11, 011479, 000039, 0003573380, 040644, 0000, 0000, 000105, 000111,     210.00,     -40.00,    -127.69,     -13.19,      14.84,       2.82,      12.09, 
35, 10, 000, 0, 1, 0078, 11, 011480, 000039, 0003573390, 040507, 0000, 0000, 000106, 000111,    -279.23,    -106.92,     -49.23,     -13.17,      14.80,       2.86,      12.12, 
35, 10, 000, 0, 1, 0078, 11, 011481, 000039, 0003573400, 040507, 0000, 0000, 000106, 000112,     -69.23,     -80.77,     363.08,     -13.17,      14.84,       2.84,      12.16, 
35, 10, 000, 0, 1, 0078, 11, 011482, 000039, 0003573410, 040644, 0000, 0000, 000107, 000112,     336.92,     -16.92,      83.08,     -13.15,      14.83,       2.81,      12.21, 
35, 10, 000, 0, 1, 0078, 11, 011483, 000039, 0003573420, 040644, 0000, 0000, 000107, 000113,     -91.54,     -68.46,    -204.62,     -13.21,      14.83,       2.84,      12.26, 
35, 10, 000, 0, 1, 0078, 11, 011484, 000039, 0003573430, 040394, 0000, 0000, 000108, 000113,    -292.31,     -96.92,     233.08,     -13.17,      14.81,       2.84,      12.31, 
35, 10, 000, 0, 1, 0078, 11, 011485, 000039, 0003573440, 040394, 0000, 0000, 000108, 000114,     239.23,     -23.08,     310.00,     -13.15,      14.82,       2.84,      12.36, 
35, 10, 000, 0, 1, 0078, 11, 011486, 000039, 0003573450, 040588, 0000, 0000, 000109, 000114,     185.38,     -13.08,    -178.46,     -13.18,      14.84,       2.83,      12.41, 
35, 10, 000, 0, 1, 0078, 11, 011487, 000039, 0003573460, 040610, 0000, 0000, 000109, 000115,    -336.15,     -92.31,     -17.69,     -13.23,      14.77,       2.84,      12.45, 
35, 10, 000, 0, 1, 0078, 11, 011488, 000039, 0003573470, 040507, 0000, 0000, 000110, 000115,     -27.69,     -49.23,     400.77,     -13.14,      14.81,       2.85,      12.50, 
35, 10, 000, 0, 1, 0078, 11, 011489, 000039, 0003573480, 040589, 0000, 0000, 000110, 000116,     361.54,      17.69,      31.54,     -13.15,      14.80,       2.82,      12.55, 
35, 10, 000, 0, 1, 0078, 11, 011490, 000039, 0003573490, 040808, 0000, 0000, 000111, 000116,    -153.85,     -51.54,    -213.85,     -13.19,      14.75,       2.82,      12.61, 
35, 10, 000, 0, 1, 0078, 11, 011491, 000039, 0003573500, 040690, 0000, 0000, 000111, 000117,    -299.23,     -73.08,     287.69,     -13.20,      14.80,       2.84,      12.66, 
35, 10, 000, 0, 1, 0078, 11, 011492, 000039, 0003573510, 040526, 0000, 0000, 000112, 000117,     293.08,      18.46,     291.54,     -13.18,      14.79,       2.86,      12.70, 
35, 10, 000, 0, 1, 0078, 11, 011493, 000039, 0003573520, 040591, 0000, 0000, 000112, 000118,     147.69,       9.23,    -226.15,     -13.15,      14.81,       2.82,      12.75, 
35, 10, 000, 0, 1, 0078, 11, 011494, 000039, 0003573530, 040497, 0000, 0000, 000113, 000118,    -380.00,     -68.46,      16.15,     -13.22,      14.78,       2.80,      12.79, 
35, 10, 000, 0, 1, 0078, 11, 011495, 000039, 0003573540, 040567, 0000, 0000, 000113, 000118,      24.62,      -8.46,     426.15,     -13.23,      14.83,       2.84,      12.84, 
35, 10, 000, 0, 1, 0078, 11, 011496, 000039, 0003573550, 040498, 0000, 0000, 000113, 000119,     364.62,      53.08,     -20.00,     -13.17,      14.81,       2.85,      12.87, 
35, 10, 000, 0, 1, 0078, 11, 011497, 000039, 0003573560, 040526, 0000, 0000, 000114, 000120,    -216.15,     -25.38,    -215.38,     -13.21,      14.81,       2.82,      12.94, 
35, 10, 000, 0, 1, 0078, 11, 011498, 000039, 0003573570, 040588, 0000, 0000, 000114, 000120,    -280.77,     -37.69,     341.54,     -13.25,      14.77,       2.79,      12.98, 
35, 10, 000, 0, 1, 0078, 11, 011499, 000039, 0003573580, 040644, 0000, 0000, 000115, 000121,     332.31,      61.54,     268.46,     -13.23,      14.78,       2.84,      13.02, 
35, 10, 000, 0, 1, 0078, 11, 011500, 000039, 0003573590, 040507, 0000, 0000, 000115, 000121,      98.46,      36.92,    -262.31,     -13.19,      14.79,       2.84,      13.07, 
35, 10, 000, 0, 1, 0078, 11, 011501, 000039, 0003573600, 040507, 0000, 0000, 000116, 000122,    -420.00,     -33.08,      66.92,     -13.21,      14.75,       2.81,      13.14, 
35, 10, 000, 0, 1, 0078, 11, 011502, 000039, 0003573610, 040501, 0000, 0000, 000116, 000122,      73.08,      34.62,     445.38,     -13.23,      14.75,       2.78,      13.18, 
35, 10, 000, 0, 1, 0078, 11, 011503, 000039, 0003573620, 040507, 0000, 0000, 000117, 000122,     365.38,      90.77,     -70.77,     -13.23,      14.77,       2.85,      13.21, 
35, 10, 000, 0, 1, 0078, 11, 011504, 000039, 0003573630, 040507, 0000, 0000, 000117, 000123,    -279.23,       6.92,    -204.62,     -13.20,      14.75,       2.83,      13.26, 
35, 10, 000, 0, 1, 0078, 11, 011505, 000039, 0003573640, 040528, 0000, 0000, 000118, 000123,    -256.15,       5.38,     381.54,     -13.20,      14.75,       2.83,      13.30, 
35, 10, 000, 0, 1, 0078, 11, 011506, 000039, 0003573650, 040507, 0000, 0000, 000118, 000124,     374.62,     106.15,     231.54,     -13.23,      14.75,       2.80,      13.37, 
35, 10, 000, 0, 1, 0078, 11, 011507, 000039, 0003573660, 040394, 0000, 0000, 000119, 000124,      49.23,      70.77,    -290.77,     -13.22,      14.77,       2.85,      13.40, 
35, 10, 000, 0, 1, 0078, 11, 011508, 000039, 0003573670, 040507, 0000, 0000, 000119, 000125,    -439.23,       1.54,     113.08,     -13.17,      14.74,       2.83,      13.45, 
35, 10, 000, 0, 1, 0078, 11, 011509, 000039, 0003573680, 040610, 0000, 0000, 000120, 000125,     128.46,      82.31,     444.62,     -13.21,      14.76,       2.81,      13.52, 
35, 10, 000, 0, 1, 0078, 11, 011510, 000039, 0003573690, 040610, 0000, 0000, 000120, 000126,     341.54,     130.77,    -123.85,     -13.26,      14.73,       2.84,      13.55, 
35, 10, 000, 0, 1, 0078, 11, 011511, 000039, 0003573700, 040507, 0000, 0000, 000121, 000126,    -337.69,      36.92,    -181.54,     -13.23,      14.74,       2.87,      13.61, 
35, 10, 000, 0, 1, 0078, 11, 011512, 000039, 0003573710, 040588, 0000, 0000, 000121, 000127,    -229.23,      53.08,     424.62,     -13.20,      14.75,       2.84,      13.65, 
