TARGET,PACKET,STF1_SCID,STF1_FIFO,CCSDS_PKT_VER,CCSDS_PKT_TYP,CCSDS_SEC_FLG,CCSDS_APID,CCSDS_SEQ_FLAGS,CCSDS_SEQ_COUNT,CCSDS_LENGTH,CCSDS_SECONDS,CCSDS_SUBSECS,GEIGER_HEADER_EXP_STATUS,GEIGER_HEADER_EXP_NUMBER,GEIGER_HEADER_SYNC_CFE_ELAPSED_SECONDS,GEIGER_HEADER_SYNC_CFE_ELAPSED_SUBSECONDS,GEIGER_HEADER_SYNC_FIRMWARE_TIME,GEIGER_HEADER_COMMAND_TIME,GEIGER_HEADER_PAYLOAD_SIZE,GEIGER_DATA_START_TM,GEIGER_DATA_STOP_TM,GEIGER_DATA_0_COUNTS,GEIGER_DATA_0_OVERFLO,GEIGER_DATA_1_COUNTS,GEIGER_DATA_1_OVERFLO,
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,47,43,2335532,28265,0,1,2335516,1865256960,1081034,1096647,18,1081355,1096649,972,0,500,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,49,43,2335580,31985,0,1,2335565,654831616,1129488,1144710,18,1129604,1144718,677,0,344,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,53,43,2335677,17714,0,1,2335661,2036867072,1225815,1241499,18,1226189,1241504,497,0,248,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,54,43,2335701,9771,0,1,2335685,3454201856,1250145,1265378,18,1250253,1265378,367,0,181,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,56,43,2335749,6426,0,1,2335733,1247637504,1297631,1313329,18,1298012,1313337,333,0,166,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,59,43,2335821,10570,0,1,2335805,3626684416,1370196,1385405,18,1370304,1385409,217,0,106,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,62,43,2335893,14385,0,1,2335877,1837203456,1441783,1457465,18,1442166,1457471,175,0,90,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,64,43,2335941,30674,0,1,2335925,4183343104,1490330,1505714,18,1490616,1505720,148,0,79,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,65,43,2337832,7846,0,1,2337816,3400290304,986,16204,18,1100,16215,1381,0,942,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,67,43,2337906,3870,0,1,2337890,3123109888,25016,40237,18,25128,40244,1396,0,719,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,70,43,2337977,39263,0,1,2337962,1190838272,96569,111781,18,96680,111785,1256,0,644,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,73,43,2338048,56218,0,1,2338033,2126897152,167788,183042,18,167912,183047,3473,0,2428,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,74,43,2338072,57035,0,1,2338057,1202962432,191579,207060,18,191686,207071,4856,0,4153,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,77,43,2338144,58370,0,1,2338129,824819712,263494,278834,18,263608,278843,2363,0,1417,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,80,43,2338216,58878,0,1,2338201,2417537024,335880,351106,18,335990,351115,1059,0,542,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,81,43,2338241,23686,0,1,2338225,2900275200,359998,375571,18,360264,375579,984,0,477,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,82,43,2338265,6802,0,1,2338249,3359096832,384103,399311,18,384219,399313,865,0,435,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,83,43,2338288,56233,0,1,2338273,2264825856,407849,423069,18,407972,423077,785,0,401,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,86,43,2338360,49247,0,1,2338345,1855926272,479767,494978,18,479875,494979,510,0,252,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,89,43,2338432,55370,0,1,2338417,2251718656,551875,567081,18,551987,567081,324,0,180,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,93,43,2338529,6638,0,1,2338513,1496715264,647707,663354,18,648024,663358,288,0,136,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,95,43,2338576,38171,0,1,2338561,1130250240,695628,710840,18,695741,710846,265,0,126,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,98,43,2338648,55673,0,1,2338633,2212765696,767883,783111,18,768004,783119,228,0,116,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,102,43,2338744,5994,0,1,2338728,2453667840,862944,878351,18,863049,878354,137,0,76,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,104,43,2338791,60886,0,1,2338776,2614620160,910989,926198,18,911097,926202,155,0,82,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,105,43,2338816,1189,0,1,2338800,1877577728,934818,950295,18,934932,950296,148,0,71,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,106,43,2338840,22810,0,1,2338824,2274840576,958916,974625,18,959266,974631,163,0,81,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,108,43,2338887,54270,0,1,2338872,2163675136,1006892,1022105,18,1007004,1022109,158,0,85,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,109,43,2338911,56483,0,1,2338896,2332450816,1030933,1046141,18,1031049,1046144,177,0,81,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,112,43,2338983,32442,0,1,2338968,749572096,1102570,1117783,18,1102681,1117785,357,0,177,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,113,43,2339007,16258,0,1,2338991,3963248640,1126327,1141544,18,1126445,1141549,390,0,195,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,114,43,2339031,14737,0,1,2339015,3899555840,1150319,1165526,18,1150429,1165533,443,0,219,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,115,43,2339055,12690,0,1,2339039,2771107840,1174056,1189496,18,1174172,1189496,410,0,205,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,116,43,2339078,62743,0,1,2339063,2716377088,1198046,1213259,18,1198156,1213260,282,0,140,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,117,43,2339103,550,0,1,2339087,2006720512,1221882,1237302,18,1221990,1237305,254,0,125,0
